row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,units,gross_profit,cost
8342,US-2024-138548-CHO-TRI-54000,20240815,20300211,Standard Class,138548,07060,CHO-TRI-54000,7.5,2,4.9,2.6
10174,US-2024-118885-CHO-NUT-13000,20241229,20300625,Standard Class,118885,90049,CHO-NUT-13000,13.96,4,9.96,4
10183,US-2024-118885-CHO-TRI-54000,20241229,20300625,Standard Class,118885,90049,CHO-TRI-54000,11.25,3,7.35,3.9
4365,US-2023-116799-CHO-SCR-58000,20230303,20280826,First Class,116799,79762,CHO-SCR-58000,18,5,12.5,5.5
4371,US-2023-116799-CHO-SCR-58000,20230303,20280826,First Class,116799,79762,CHO-SCR-58000,25.2,7,17.5,7.7
4897,US-2023-129728-CHO-FUD-51000,20230530,20281126,Standard Class,129728,90032,CHO-FUD-51000,28.8,8,19.2,9.6
5266,US-2023-141957-CHO-MIL-31000,20230721,20290110,Same Day,141957,43055,CHO-MIL-31000,22.75,7,14.77,7.98
5270,US-2023-141957-CHO-MIL-31000,20230721,20290110,Same Day,141957,43055,CHO-MIL-31000,3.25,1,2.11,1.14
5271,US-2023-141957-CHO-TRI-54000,20230721,20290110,Same Day,141957,43055,CHO-TRI-54000,7.5,2,4.9,2.6
9621,US-2024-103765-CHO-FUD-51000,20241124,20300523,Standard Class,103765,79762,CHO-FUD-51000,3.6,1,2.4,1.2
10066,US-2024-119578-CHO-TRI-54000,20241222,20300619,Second Class,119578,02908,CHO-TRI-54000,3.75,1,2.45,1.3
10086,US-2024-119578-CHO-FUD-51000,20241222,20300619,Second Class,119578,02908,CHO-FUD-51000,21.6,6,14.4,7.2
10154,US-2024-101322-CHO-SCR-58000,20241228,20300623,First Class,101322,90805,CHO-SCR-58000,21.6,6,15,6.6
320,US-2021-151001-CHO-NUT-13000,20210405,20260928,First Class,151001,62521,CHO-NUT-13000,13.96,4,9.96,4
321,US-2021-151001-CHO-SCR-58000,20210405,20260928,First Class,151001,62521,CHO-SCR-58000,14.4,4,10,4.4
1305,US-2021-132801-CHO-TRI-54000,20211007,20270404,Standard Class,132801,75217,CHO-TRI-54000,37.5,10,24.5,13
1628,US-2021-104829-CHO-FUD-51000,20211118,20270514,Second Class,104829,84604,CHO-FUD-51000,25.2,7,16.8,8.4
3694,US-2022-120446-CHO-SCR-58000,20221116,20280510,First Class,120446,92105,CHO-SCR-58000,10.8,3,7.5,3.3
5102,US-2023-100790-CHO-NUT-13000,20230626,20281222,Standard Class,100790,10024,CHO-NUT-13000,17.45,5,12.45,5
5108,US-2023-100790-CHO-SCR-58000,20230626,20281222,Standard Class,100790,10024,CHO-SCR-58000,18,5,12.5,5.5
7716,US-2024-167899-CHO-NUT-13000,20240521,20291116,Standard Class,167899,13021,CHO-NUT-13000,17.45,5,12.45,5
7717,US-2024-167899-OTH-LIC-15000,20240521,20291116,Standard Class,167899,13021,OTH-LIC-15000,60,3,30,30
128,US-2021-137680-CHO-FUD-51000,20210224,20260823,Standard Class,137680,97504,CHO-FUD-51000,10.8,3,7.2,3.6
129,US-2021-137680-CHO-MIL-31000,20210224,20260823,Standard Class,137680,97504,CHO-MIL-31000,13,4,8.44,4.56
9559,US-2024-108014-CHO-SCR-58000,20241119,20300518,Standard Class,108014,44105,CHO-SCR-58000,25.2,7,17.5,7.7
9575,US-2024-121818-CHO-TRI-54000,20241120,20300514,First Class,121818,27217,CHO-TRI-54000,26.25,7,17.15,9.1
9578,US-2024-121818-CHO-MIL-31000,20241120,20300514,First Class,121818,27217,CHO-MIL-31000,9.75,3,6.33,3.42
10127,US-2024-105620-CHO-FUD-51000,20241225,20300620,First Class,105620,33012,CHO-FUD-51000,10.8,3,7.2,3.6
10145,US-2024-105620-CHO-FUD-51000,20241225,20300620,First Class,105620,33012,CHO-FUD-51000,7.2,2,4.8,2.4
493,US-2021-107699-CHO-SCR-58000,20210519,20261113,Standard Class,107699,48640,CHO-SCR-58000,32.4,9,22.5,9.9
2302,US-2022-133536-CHO-MIL-31000,20220328,20270920,Second Class,133536,10009,CHO-MIL-31000,9.75,3,6.33,3.42
3084,US-2022-169537-CHO-SCR-58000,20220903,20280228,Second Class,169537,49423,CHO-SCR-58000,7.2,2,5,2.2
3743,US-2022-102778-CHO-TRI-54000,20221121,20280516,First Class,102778,28110,CHO-TRI-54000,3.75,1,2.45,1.3
6943,US-2024-117870-CHO-TRI-54000,20240127,20290722,Second Class,117870,44240,CHO-TRI-54000,11.25,3,7.35,3.9
6944,US-2024-117870-CHO-FUD-51000,20240127,20290722,Second Class,117870,44240,CHO-FUD-51000,10.8,3,7.2,3.6
6946,US-2024-117870-CHO-NUT-13000,20240127,20290722,Second Class,117870,44240,CHO-NUT-13000,10.47,3,7.47,3
8100,US-2024-132122-CHO-SCR-58000,20240709,20300104,Standard Class,132122,60610,CHO-SCR-58000,18,5,12.5,5.5
2683,US-2022-104115-CHO-TRI-54000,20220612,20271207,Standard Class,104115,33407,CHO-TRI-54000,7.5,2,4.9,2.6
3171,US-2022-118843-CHO-NUT-13000,20220913,20280312,Standard Class,118843,30318,CHO-NUT-13000,10.47,3,7.47,3
3179,US-2022-118843-CHO-SCR-58000,20220913,20280312,Standard Class,118843,30318,CHO-SCR-58000,25.2,7,17.5,7.7
5912,US-2023-115952-CHO-NUT-13000,20231006,20290328,Same Day,115952,74133,CHO-NUT-13000,17.45,5,12.45,5
6061,US-2023-130162-CHO-MIL-31000,20231028,20290423,Standard Class,130162,90032,CHO-MIL-31000,19.5,6,12.66,6.84
6063,US-2023-130162-CHO-TRI-54000,20231028,20290423,Standard Class,130162,90032,CHO-TRI-54000,11.25,3,7.35,3.9
7617,US-2024-152226-CHO-NUT-13000,20240512,20291106,Standard Class,152226,45231,CHO-NUT-13000,6.98,2,4.98,2
7762,US-2024-112613-CHO-NUT-13000,20240528,20291122,Standard Class,112613,77070,CHO-NUT-13000,13.96,4,9.96,4
9548,US-2024-152380-CHO-TRI-54000,20241119,20300516,Standard Class,152380,60623,CHO-TRI-54000,11.25,3,7.35,3.9
891,US-2021-169726-CHO-NUT-13000,20210809,20270203,Standard Class,169726,98103,CHO-NUT-13000,24.43,7,17.43,7
2109,US-2022-116638-CHO-FUD-51000,20220128,20270724,Second Class,116638,28027,CHO-FUD-51000,46.8,13,31.2,15.6
4033,US-2022-109638-CHO-FUD-51000,20221215,20280613,Standard Class,109638,98115,CHO-FUD-51000,14.4,4,9.6,4.8
4035,US-2022-109638-CHO-MIL-31000,20221215,20280613,Standard Class,109638,98115,CHO-MIL-31000,9.75,3,6.33,3.42
4037,US-2022-109638-CHO-NUT-13000,20221215,20280613,Standard Class,109638,98115,CHO-NUT-13000,31.41,9,22.41,9
5605,US-2023-151372-CHO-SCR-58000,20230905,20290226,First Class,151372,90278,CHO-SCR-58000,7.2,2,5,2.2
5611,US-2023-151372-CHO-NUT-13000,20230905,20290226,First Class,151372,90278,CHO-NUT-13000,6.98,2,4.98,2
6136,US-2023-148908-CHO-MIL-31000,20231105,20290430,First Class,148908,94109,CHO-MIL-31000,6.5,2,4.22,2.28
9725,US-2024-135860-CHO-SCR-58000,20241201,20300530,Standard Class,135860,48601,CHO-SCR-58000,14.4,4,10,4.4
9729,US-2024-135860-CHO-NUT-13000,20241201,20300530,Standard Class,135860,48601,CHO-NUT-13000,31.41,9,22.41,9
9735,US-2024-135860-CHO-FUD-51000,20241201,20300530,Standard Class,135860,48601,CHO-FUD-51000,14.4,4,9.6,4.8
9737,US-2024-135860-CHO-MIL-31000,20241201,20300530,Standard Class,135860,48601,CHO-MIL-31000,3.25,1,2.11,1.14
9744,US-2024-135860-CHO-SCR-58000,20241201,20300530,Standard Class,135860,48601,CHO-SCR-58000,7.2,2,5,2.2
2578,US-2022-138898-CHO-SCR-58000,20220525,20271119,Standard Class,138898,81001,CHO-SCR-58000,46.8,13,32.5,14.3
3533,US-2022-126739-CHO-NUT-13000,20221101,20280425,Second Class,126739,10035,CHO-NUT-13000,13.96,4,9.96,4
4555,US-2023-161907-CHO-SCR-58000,20230405,20280929,Standard Class,161907,19140,CHO-SCR-58000,14.4,4,10,4.4
4556,US-2023-161907-CHO-TRI-54000,20230405,20280929,Standard Class,161907,19140,CHO-TRI-54000,11.25,3,7.35,3.9
6340,US-2023-114293-CHO-NUT-13000,20231121,20290518,Standard Class,114293,97030,CHO-NUT-13000,13.96,4,9.96,4
2199,US-2022-151785-CHO-MIL-31000,20220305,20270831,Standard Class,151785,60623,CHO-MIL-31000,19.5,6,12.66,6.84
2688,US-2022-127418-CHO-FUD-51000,20220613,20271205,First Class,127418,90004,CHO-FUD-51000,10.8,3,7.2,3.6
3358,US-2022-120915-CHO-TRI-54000,20220928,20280325,Second Class,120915,10035,CHO-TRI-54000,22.5,6,14.7,7.8
3364,US-2022-120915-CHO-MIL-31000,20220928,20280325,Second Class,120915,10035,CHO-MIL-31000,6.5,2,4.22,2.28
5028,US-2023-137127-CHO-MIL-31000,20230616,20281212,Standard Class,137127,19711,CHO-MIL-31000,9.75,3,6.33,3.42
5572,US-2023-163986-CHO-SCR-58000,20230903,20290302,Standard Class,163986,53186,CHO-SCR-58000,18,5,12.5,5.5
3399,US-2022-115091-CHO-MIL-31000,20221005,20280331,Standard Class,115091,22153,CHO-MIL-31000,6.5,2,4.22,2.28
3400,US-2022-115091-CHO-MIL-31000,20221005,20280331,Standard Class,115091,22153,CHO-MIL-31000,13,4,8.44,4.56
3954,US-2022-103205-CHO-NUT-13000,20221208,20280601,Second Class,103205,77036,CHO-NUT-13000,17.45,5,12.45,5
737,US-2021-166555-CHO-TRI-54000,20210711,20270104,First Class,166555,14304,CHO-TRI-54000,11.25,3,7.35,3.9
3349,US-2022-125976-CHO-MIL-31000,20220927,20280324,Standard Class,125976,22204,CHO-MIL-31000,16.25,5,10.55,5.7
3354,US-2022-125976-CHO-TRI-54000,20220927,20280324,Standard Class,125976,22204,CHO-TRI-54000,45,12,29.4,15.6
3722,US-2022-116484-CHO-SCR-58000,20221120,20280518,Standard Class,116484,43302,CHO-SCR-58000,7.2,2,5,2.2
3736,US-2022-116484-CHO-TRI-54000,20221120,20280518,Standard Class,116484,43302,CHO-TRI-54000,11.25,3,7.35,3.9
5884,US-2023-116918-CHO-MIL-31000,20231001,20290328,Second Class,116918,33012,CHO-MIL-31000,26,8,16.88,9.12
5885,US-2023-116918-CHO-SCR-58000,20231001,20290328,Second Class,116918,33012,CHO-SCR-58000,14.4,4,10,4.4
9229,US-2024-123491-CHO-FUD-51000,20241030,20300428,Standard Class,123491,94122,CHO-FUD-51000,3.6,1,2.4,1.2
9236,US-2024-123491-CHO-FUD-51000,20241030,20300428,Standard Class,123491,94122,CHO-FUD-51000,50.4,14,33.6,16.8
9237,US-2024-123491-CHO-MIL-31000,20241030,20300428,Standard Class,123491,94122,CHO-MIL-31000,16.25,5,10.55,5.7
9241,US-2024-123491-CHO-FUD-51000,20241030,20300428,Standard Class,123491,94122,CHO-FUD-51000,21.6,6,14.4,7.2
9242,US-2024-123491-CHO-FUD-51000,20241030,20300428,Standard Class,123491,94122,CHO-FUD-51000,7.2,2,4.8,2.4
9249,US-2024-123491-CHO-NUT-13000,20241030,20300428,Standard Class,123491,94122,CHO-NUT-13000,6.98,2,4.98,2
1652,US-2021-168501-CHO-TRI-54000,20211121,20270520,Standard Class,168501,75220,CHO-TRI-54000,3.75,1,2.45,1.3
1659,US-2021-168501-CHO-FUD-51000,20211121,20270520,Standard Class,168501,75220,CHO-FUD-51000,18,5,12,6
4272,US-2023-158043-CHO-SCR-58000,20230131,20280727,Second Class,158043,08401,CHO-SCR-58000,7.2,2,5,2.2
7210,US-2024-122007-CHO-NUT-13000,20240318,20290910,Second Class,122007,90032,CHO-NUT-13000,24.43,7,17.43,7
350,US-2021-102715-CHO-SCR-58000,20210411,20261004,Second Class,102715,33180,CHO-SCR-58000,10.8,3,7.5,3.3
351,US-2021-102715-CHO-TRI-54000,20210411,20261004,Second Class,102715,33180,CHO-TRI-54000,7.5,2,4.9,2.6
353,US-2021-102715-CHO-FUD-51000,20210411,20261004,Second Class,102715,33180,CHO-FUD-51000,25.2,7,16.8,8.4
354,US-2021-102715-CHO-TRI-54000,20210411,20261004,Second Class,102715,33180,CHO-TRI-54000,11.25,3,7.35,3.9
2360,US-2022-142027-CHO-SCR-58000,20220409,20271005,Standard Class,142027,90805,CHO-SCR-58000,10.8,3,7.5,3.3
4062,US-2022-127453-CHO-NUT-13000,20221219,20280611,First Class,127453,19143,CHO-NUT-13000,10.47,3,7.47,3
4063,US-2022-127453-CHO-NUT-13000,20221219,20280611,First Class,127453,19143,CHO-NUT-13000,6.98,2,4.98,2
4064,US-2022-127453-CHO-MIL-31000,20221219,20280611,First Class,127453,19143,CHO-MIL-31000,13,4,8.44,4.56
5423,US-2023-122581-CHO-NUT-13000,20230821,20290214,Standard Class,122581,10035,CHO-NUT-13000,24.43,7,17.43,7
6396,US-2023-132549-CHO-TRI-54000,20231125,20290522,Standard Class,132549,35810,CHO-TRI-54000,26.25,7,17.15,9.1
8290,US-2024-155999-CHO-TRI-54000,20240807,20300203,Standard Class,155999,92105,CHO-TRI-54000,7.5,2,4.9,2.6
8299,US-2024-155999-CHO-FUD-51000,20240807,20300203,Standard Class,155999,92105,CHO-FUD-51000,18,5,12,6
8329,US-2024-103828-CHO-MIL-31000,20240813,20300203,Same Day,103828,94122,CHO-MIL-31000,22.75,7,14.77,7.98
8330,US-2024-103828-CHO-TRI-54000,20240813,20300203,Same Day,103828,94122,CHO-TRI-54000,11.25,3,7.35,3.9
8337,US-2024-103828-CHO-MIL-31000,20240813,20300203,Same Day,103828,94122,CHO-MIL-31000,13,4,8.44,4.56
9496,US-2024-100601-CHO-NUT-13000,20241116,20300513,Standard Class,100601,93727,CHO-NUT-13000,24.43,7,17.43,7
555,US-2021-166051-CHO-MIL-31000,20210531,20261126,Standard Class,166051,39212,CHO-MIL-31000,9.75,3,6.33,3.42
556,US-2021-166051-CHO-FUD-51000,20210531,20261126,Standard Class,166051,39212,CHO-FUD-51000,10.8,3,7.2,3.6
684,US-2021-111773-CHO-MIL-31000,20210629,20261224,Standard Class,111773,10024,CHO-MIL-31000,9.75,3,6.33,3.42
931,US-2021-121727-CHO-FUD-51000,20210819,20270214,Standard Class,121727,43229,CHO-FUD-51000,7.2,2,4.8,2.4
1820,US-2021-135608-CHO-TRI-54000,20211208,20270602,Second Class,135608,98502,CHO-TRI-54000,18.75,5,12.25,6.5
1827,US-2021-135608-CHO-SCR-58000,20211208,20270602,Second Class,135608,98502,CHO-SCR-58000,7.2,2,5,2.2
2929,US-2022-138331-CHO-NUT-13000,20220807,20280202,Standard Class,138331,19120,CHO-NUT-13000,34.9,10,24.9,10
4120,US-2022-113152-CHO-TRI-54000,20221225,20280621,Standard Class,113152,10024,CHO-TRI-54000,7.5,2,4.9,2.6
4133,US-2022-113152-CHO-NUT-13000,20221225,20280621,Standard Class,113152,10024,CHO-NUT-13000,6.98,2,4.98,2
9227,US-2024-142622-CHO-TRI-54000,20241030,20300425,First Class,142622,98115,CHO-TRI-54000,7.5,2,4.9,2.6
9230,US-2024-142622-CHO-NUT-13000,20241030,20300425,First Class,142622,98115,CHO-NUT-13000,6.98,2,4.98,2
9231,US-2024-142622-CHO-MIL-31000,20241030,20300425,First Class,142622,98115,CHO-MIL-31000,26,8,16.88,9.12
1151,US-2021-159849-CHO-FUD-51000,20210919,20270312,Same Day,159849,94110,CHO-FUD-51000,10.8,3,7.2,3.6
1209,US-2021-147900-OTH-LIC-15000,20210923,20270321,Standard Class,147900,44107,OTH-LIC-15000,180,9,90,90
2241,US-2022-150231-CHO-MIL-31000,20220316,20270910,Second Class,150231,10009,CHO-MIL-31000,9.75,3,6.33,3.42
2471,US-2022-157434-CHO-TRI-54000,20220429,20271025,Second Class,157434,19120,CHO-TRI-54000,7.5,2,4.9,2.6
3984,US-2022-134082-CHO-TRI-54000,20221211,20280608,Standard Class,134082,92404,CHO-TRI-54000,15,4,9.8,5.2
4034,US-2022-137225-CHO-TRI-54000,20221215,20280610,Standard Class,137225,10009,CHO-TRI-54000,3.75,1,2.45,1.3
4058,US-2022-137533-CHO-MIL-31000,20221218,20280609,Same Day,137533,44105,CHO-MIL-31000,13,4,8.44,4.56
4124,US-2022-143980-SUG-LAF-25000,20221225,20280620,Standard Class,143980,10011,SUG-LAF-25000,3.98,2,2.48,1.5
8042,US-2024-168109-CHO-NUT-13000,20240703,20291224,Same Day,168109,98105,CHO-NUT-13000,13.96,4,9.96,4
8045,US-2024-168109-CHO-SCR-58000,20240703,20291224,Same Day,168109,98105,CHO-SCR-58000,7.2,2,5,2.2
8046,US-2024-168109-CHO-NUT-13000,20240703,20291224,Same Day,168109,98105,CHO-NUT-13000,20.94,6,14.94,6
8048,US-2024-168109-CHO-SCR-58000,20240703,20291224,Same Day,168109,98105,CHO-SCR-58000,3.6,1,2.5,1.1
1614,US-2021-163468-CHO-SCR-58000,20211118,20270514,First Class,163468,60016,CHO-SCR-58000,21.6,6,15,6.6
1617,US-2021-163468-CHO-NUT-13000,20211118,20270514,First Class,163468,60016,CHO-NUT-13000,6.98,2,4.98,2
1620,US-2021-163468-CHO-TRI-54000,20211118,20270514,First Class,163468,60016,CHO-TRI-54000,15,4,9.8,5.2
1626,US-2021-163468-CHO-SCR-58000,20211118,20270514,First Class,163468,60016,CHO-SCR-58000,10.8,3,7.5,3.3
1629,US-2021-163468-CHO-MIL-31000,20211118,20270514,First Class,163468,60016,CHO-MIL-31000,16.25,5,10.55,5.7
1755,US-2021-150798-CHO-NUT-13000,20211201,20270526,Second Class,150798,43229,CHO-NUT-13000,20.94,6,14.94,6
1758,US-2021-150798-CHO-MIL-31000,20211201,20270526,Second Class,150798,43229,CHO-MIL-31000,6.5,2,4.22,2.28
1763,US-2021-150798-CHO-FUD-51000,20211201,20270526,Second Class,150798,43229,CHO-FUD-51000,25.2,7,16.8,8.4
1764,US-2021-150798-CHO-SCR-58000,20211201,20270526,Second Class,150798,43229,CHO-SCR-58000,7.2,2,5,2.2
2263,US-2022-127607-CHO-SCR-58000,20220320,20270916,Standard Class,127607,75007,CHO-SCR-58000,7.2,2,5,2.2
2267,US-2022-127607-CHO-TRI-54000,20220320,20270916,Standard Class,127607,75007,CHO-TRI-54000,33.75,9,22.05,11.7
3657,US-2022-111199-CHO-FUD-51000,20221113,20280509,Standard Class,111199,28540,CHO-FUD-51000,10.8,3,7.2,3.6
4826,US-2023-105256-CHO-NUT-13000,20230520,20281109,Same Day,105256,28806,CHO-NUT-13000,17.45,5,12.45,5
5870,US-2023-108616-CHO-TRI-54000,20230929,20290325,Standard Class,108616,36608,CHO-TRI-54000,33.75,9,22.05,11.7
5872,US-2023-108616-CHO-FUD-51000,20230929,20290325,Standard Class,108616,36608,CHO-FUD-51000,10.8,3,7.2,3.6
5876,US-2023-108616-CHO-NUT-13000,20230929,20290325,Standard Class,108616,36608,CHO-NUT-13000,10.47,3,7.47,3
7958,US-2024-155936-CHO-TRI-54000,20240622,20291220,Standard Class,155936,60653,CHO-TRI-54000,11.25,3,7.35,3.9
8522,US-2024-153255-CHO-FUD-51000,20240903,20300228,Second Class,153255,94521,CHO-FUD-51000,7.2,2,4.8,2.4
8934,US-2024-137918-CHO-MIL-31000,20240929,20300329,Standard Class,137918,95240,CHO-MIL-31000,22.75,7,14.77,7.98
9027,US-2024-128426-CHO-SCR-58000,20241007,20300403,Standard Class,128426,77036,CHO-SCR-58000,18,5,12.5,5.5
2437,US-2022-107678-CHO-TRI-54000,20220421,20271019,Standard Class,107678,40214,CHO-TRI-54000,7.5,2,4.9,2.6
2438,US-2022-107678-CHO-TRI-54000,20220421,20271019,Standard Class,107678,40214,CHO-TRI-54000,11.25,3,7.35,3.9
2440,US-2022-107678-CHO-FUD-51000,20220421,20271019,Standard Class,107678,40214,CHO-FUD-51000,18,5,12,6
8956,US-2024-141117-CHO-TRI-54000,20241002,20300331,Standard Class,141117,97477,CHO-TRI-54000,22.5,6,14.7,7.8
8967,US-2024-141117-CHO-FUD-51000,20241002,20300331,Standard Class,141117,97477,CHO-FUD-51000,25.2,7,16.8,8.4
8978,US-2024-141117-CHO-FUD-51000,20241002,20300331,Standard Class,141117,97477,CHO-FUD-51000,21.6,6,14.4,7.2
9777,US-2024-160885-CHO-FUD-51000,20241202,20300529,Standard Class,160885,68104,CHO-FUD-51000,14.4,4,9.6,4.8
1460,US-2021-120670-CHO-SCR-58000,20211102,20270429,Standard Class,120670,33311,CHO-SCR-58000,36,10,25,11
2963,US-2022-130022-CHO-MIL-31000,20220810,20280206,Standard Class,130022,55122,CHO-MIL-31000,9.75,3,6.33,3.42
2965,US-2022-130022-CHO-FUD-51000,20220810,20280206,Standard Class,130022,55122,CHO-FUD-51000,14.4,4,9.6,4.8
2966,US-2022-130022-CHO-TRI-54000,20220810,20280206,Standard Class,130022,55122,CHO-TRI-54000,3.75,1,2.45,1.3
3394,US-2022-134859-CHO-NUT-13000,20221004,20280331,Standard Class,134859,19134,CHO-NUT-13000,10.47,3,7.47,3
3395,US-2022-134859-CHO-MIL-31000,20221004,20280331,Standard Class,134859,19134,CHO-MIL-31000,13,4,8.44,4.56
4615,US-2023-117849-OTH-KAZ-38000,20230415,20281007,Second Class,117849,92105,OTH-KAZ-38000,9.75,3,0.75,9
5564,US-2023-100566-CHO-TRI-54000,20230903,20290301,Standard Class,100566,60505,CHO-TRI-54000,11.25,3,7.35,3.9
6338,US-2023-113425-CHO-FUD-51000,20231121,20290513,Same Day,113425,10009,CHO-FUD-51000,7.2,2,4.8,2.4
6694,US-2023-150945-CHO-FUD-51000,20231218,20290611,Second Class,150945,10009,CHO-FUD-51000,14.4,4,9.6,4.8
7036,US-2024-154039-CHO-SCR-58000,20240217,20290814,Standard Class,154039,60653,CHO-SCR-58000,10.8,3,7.5,3.3
7043,US-2024-154039-CHO-TRI-54000,20240217,20290814,Standard Class,154039,60653,CHO-TRI-54000,3.75,1,2.45,1.3
7603,US-2024-140298-CHO-NUT-13000,20240511,20291107,Standard Class,140298,78745,CHO-NUT-13000,3.49,1,2.49,1
7604,US-2024-140298-CHO-MIL-31000,20240511,20291107,Standard Class,140298,78745,CHO-MIL-31000,6.5,2,4.22,2.28
7609,US-2024-140298-CHO-FUD-51000,20240511,20291107,Standard Class,140298,78745,CHO-FUD-51000,7.2,2,4.8,2.4
7610,US-2024-140298-OTH-GUM-21000,20240511,20291107,Standard Class,140298,78745,OTH-GUM-21000,2.5,2,1.3,1.2
8539,US-2024-100783-CHO-MIL-31000,20240904,20300301,Second Class,100783,75043,CHO-MIL-31000,3.25,1,2.11,1.14
763,US-2021-138198-CHO-TRI-54000,20210718,20270113,Standard Class,138198,10801,CHO-TRI-54000,7.5,2,4.9,2.6
995,US-2021-165428-CHO-TRI-54000,20210901,20270225,First Class,165428,77036,CHO-TRI-54000,11.25,3,7.35,3.9
997,US-2021-165428-CHO-NUT-13000,20210901,20270225,First Class,165428,77036,CHO-NUT-13000,20.94,6,14.94,6
4681,US-2023-138933-CHO-FUD-51000,20230424,20281017,First Class,138933,92503,CHO-FUD-51000,3.6,1,2.4,1.2
7397,US-2024-100482-CHO-TRI-54000,20240411,20291006,Standard Class,100482,43130,CHO-TRI-54000,7.5,2,4.9,2.6
7399,US-2024-100482-CHO-NUT-13000,20240411,20291006,Standard Class,100482,43130,CHO-NUT-13000,6.98,2,4.98,2
7509,US-2024-120894-CHO-FUD-51000,20240428,20291023,Standard Class,120894,28403,CHO-FUD-51000,10.8,3,7.2,3.6
10069,US-2024-150910-CHO-MIL-31000,20241222,20300620,Standard Class,150910,38301,CHO-MIL-31000,19.5,6,12.66,6.84
10074,US-2024-150910-CHO-SCR-58000,20241222,20300620,Standard Class,150910,38301,CHO-SCR-58000,18,5,12.5,5.5
10076,US-2024-150910-CHO-TRI-54000,20241222,20300620,Standard Class,150910,38301,CHO-TRI-54000,26.25,7,17.15,9.1
10084,US-2024-150910-CHO-SCR-58000,20241222,20300620,Standard Class,150910,38301,CHO-SCR-58000,10.8,3,7.5,3.3
10089,US-2024-150910-CHO-NUT-13000,20241222,20300620,Standard Class,150910,38301,CHO-NUT-13000,6.98,2,4.98,2
2051,US-2021-133949-CHO-FUD-51000,20211231,20270623,Same Day,133949,89502,CHO-FUD-51000,25.2,7,16.8,8.4
2068,US-2022-158701-CHO-MIL-31000,20220105,20270703,Standard Class,158701,94110,CHO-MIL-31000,19.5,6,12.66,6.84
2070,US-2022-158701-CHO-NUT-13000,20220105,20270703,Standard Class,158701,94110,CHO-NUT-13000,20.94,6,14.94,6
5030,US-2023-140977-SUG-FUN-75000,20230616,20281209,Second Class,140977,37421,SUG-FUN-75000,1.5,1,0.6,0.9
9314,US-2024-156083-CHO-NUT-13000,20241104,20300504,Standard Class,156083,38401,CHO-NUT-13000,6.98,2,4.98,2
10108,US-2024-128734-CHO-MIL-31000,20241224,20300623,Standard Class,128734,85224,CHO-MIL-31000,9.75,3,6.33,3.42
10112,US-2024-128734-CHO-MIL-31000,20241224,20300623,Standard Class,128734,85224,CHO-MIL-31000,13,4,8.44,4.56
528,US-2021-130379-CHO-MIL-31000,20210525,20261119,Standard Class,130379,60623,CHO-MIL-31000,6.5,2,4.22,2.28
529,US-2021-130379-CHO-NUT-13000,20210525,20261119,Standard Class,130379,60623,CHO-NUT-13000,6.98,2,4.98,2
3842,US-2022-137925-CHO-MIL-31000,20221130,20280526,Standard Class,137925,10035,CHO-MIL-31000,39,12,25.32,13.68
3853,US-2022-137925-CHO-TRI-54000,20221130,20280526,Standard Class,137925,10035,CHO-TRI-54000,26.25,7,17.15,9.1
4944,US-2023-165169-CHO-MIL-31000,20230605,20281201,Standard Class,165169,19711,CHO-MIL-31000,6.5,2,4.22,2.28
4946,US-2023-165169-CHO-MIL-31000,20230605,20281201,Standard Class,165169,19711,CHO-MIL-31000,9.75,3,6.33,3.42
7512,US-2024-137631-CHO-TRI-54000,20240428,20291023,Standard Class,137631,34741,CHO-TRI-54000,7.5,2,4.9,2.6
8492,US-2024-163657-CHO-SCR-58000,20240902,20300227,Standard Class,163657,90049,CHO-SCR-58000,7.2,2,5,2.2
